,SST_Anomaly
2018-01-23,0.9351000000000003
2018-01-24,1.0030000000000003
2018-01-25,1.0206000000000004
2018-01-26,0.9459000000000003
2018-01-27,0.8778000000000001
2018-01-28,0.8618000000000002
2018-01-29,0.8447000000000002
2018-01-30,0.7609000000000002
2018-01-31,0.7037000000000002
2018-02-01,0.6509000000000004
2018-02-02,0.6917000000000003
2018-02-03,0.7706000000000003
2018-02-04,0.6283000000000002
2018-02-05,0.7111000000000002
2018-02-06,0.7001000000000003
2018-02-07,0.7418000000000002
2018-02-08,0.8176000000000002
2018-02-09,0.9532000000000003
2018-02-10,0.9924000000000002
2018-02-11,1.0731000000000004
2018-02-12,1.0579000000000003
2018-02-13,1.1492000000000002
2018-02-14,1.1963000000000001
2018-02-15,1.2688000000000001
2018-02-16,1.3151000000000004
2018-02-17,1.3565000000000005
2018-02-18,1.3884
2018-02-19,1.3946000000000003
2018-02-20,1.3451000000000004
2018-02-21,1.3448000000000002
2018-02-22,1.3030000000000002
2018-02-23,1.2843000000000002
2018-02-24,1.3262000000000003
2018-02-25,1.3516000000000004
2018-02-26,1.3936000000000004
2018-02-27,1.3974000000000004
2018-02-28,1.3506000000000005
2018-03-01,1.3136000000000003
2018-03-02,1.3050000000000002
2018-03-03,1.2413000000000003
2018-03-04,1.0445000000000002
2018-03-05,0.9022000000000002
2018-03-06,0.6308000000000001
2018-03-07,0.3988000000000001
2018-03-08,0.40690000000000015
2018-03-09,0.3986000000000001
2018-03-10,0.37120000000000014
2018-03-11,0.4453000000000002
2018-03-12,0.49970000000000014
2018-03-13,0.3709000000000002
2018-03-14,0.28510000000000013
2018-03-15,0.25120000000000015
2018-03-16,0.20930000000000012
2018-03-17,0.27020000000000016
2018-03-18,0.23010000000000014
2018-03-19,0.1558000000000002
2018-03-20,0.31150000000000017
2018-03-21,0.39620000000000016
2018-03-22,0.26690000000000014
2018-03-23,0.19450000000000014
2018-03-24,0.17650000000000016
2018-03-25,0.05650000000000017
2018-03-26,-0.008699999999999847
2018-03-27,-0.03999999999999988
2018-03-28,-0.09359999999999988
2018-03-29,-0.1842999999999999
2018-03-30,-0.08279999999999987
2018-03-31,0.005600000000000151
2018-04-01,0.06190000000000014
2018-04-02,0.20760000000000017
2018-04-03,0.3768000000000002
