,SST_Anomaly
2010-07-17,0.6238000000000001
2010-07-18,0.4002666666666669
2010-07-19,0.4720666666666669
2010-07-20,0.6508000000000004
2010-07-21,0.5703333333333336
2010-07-22,0.41653333333333353
2010-07-23,0.3280000000000002
2010-07-24,0.1287333333333335
2010-07-25,-0.3387333333333333
2010-07-26,-0.13266666666666654
2010-07-27,0.2354000000000002
2010-07-28,0.29033333333333355
2010-07-29,0.23360000000000014
2010-07-30,0.04526666666666683
2010-07-31,-0.03939999999999988
2010-08-01,-0.1806666666666666
2010-08-02,-0.2712666666666666
2010-08-03,-0.11753333333333324
2010-08-04,-0.021466666666666526
2010-08-05,-0.4041333333333333
2010-08-06,-0.3879999999999999
2010-08-07,-0.30086666666666656
2010-08-08,-0.5591333333333333
2010-08-09,-0.38653333333333323
2010-08-10,0.009000000000000133
2010-08-11,0.23360000000000009
2010-08-12,0.19946666666666685
2010-08-13,-0.13213333333333324
2010-08-14,-0.4218666666666666
2010-08-15,-0.5851333333333333
2010-08-16,-0.6393333333333333
2010-08-17,-0.6027333333333332
2010-08-18,-0.5057999999999999
2010-08-19,-0.1899333333333332
2010-08-20,0.15320000000000017
2010-08-21,0.4084666666666669
2010-08-22,0.5115333333333335
2010-08-23,0.49446666666666683
2010-08-24,0.6074666666666669
2010-08-25,0.8081333333333335
2010-08-26,0.9041333333333336
2010-08-27,1.0700000000000003
2010-08-28,1.0615333333333337
2010-08-29,1.0633333333333337
2010-08-30,1.0818000000000003
2010-08-31,1.116266666666667
2010-09-01,1.1374000000000002
2010-09-02,1.1800000000000004
2010-09-03,1.2467333333333337
2010-09-04,1.3139333333333336
2010-09-05,1.344066666666667
2010-09-06,1.3560000000000003
2010-09-07,1.2941333333333336
2010-09-08,1.2425333333333335
2010-09-09,1.2452000000000003
2010-09-10,1.1964666666666668
2010-09-11,1.1649333333333336
2010-09-12,1.075066666666667
2010-09-13,1.027066666666667
2010-09-14,0.9684000000000003
2010-09-15,0.9471333333333337
2010-09-16,1.0184000000000002
2010-09-17,0.9900666666666671
2010-09-18,0.9950000000000003
2010-09-19,0.9732000000000003
2010-09-20,1.031466666666667
2010-09-21,1.1072000000000002
2010-09-22,1.125466666666667
2010-09-23,1.085666666666667
2010-09-24,1.125266666666667
2010-09-25,1.1812000000000002
2010-09-26,1.1407333333333336
2010-09-27,1.1363333333333336
2010-09-28,1.163466666666667
2010-09-29,1.1872000000000003
2010-09-30,1.1558000000000002
2010-10-01,1.084266666666667
2010-10-02,1.122466666666667
2010-10-03,1.0374666666666668
2010-10-04,1.0254000000000003
2010-10-05,1.1011333333333337
2010-10-06,1.0892000000000004
2010-10-07,1.113866666666667
2010-10-08,1.0483333333333336
2010-10-09,1.0455333333333336
2010-10-10,0.9589333333333337
2010-10-11,0.9029333333333337
2010-10-12,0.9414000000000002
2010-10-13,1.0182000000000002
2010-10-14,1.0136000000000003
2010-10-15,1.0432000000000003
2010-10-16,0.993466666666667
2010-10-17,1.0057333333333336
2010-10-18,0.9821333333333336
2010-10-19,0.965266666666667
2010-10-20,0.9410666666666669
2010-10-21,0.9464000000000002
2010-10-22,0.9407333333333338
2010-10-23,0.9623333333333336
2010-10-24,0.9581333333333335
2010-10-25,0.9612000000000004
2010-10-26,1.0090000000000003
2010-10-27,0.9758666666666671
2010-10-28,1.047066666666667
2010-10-29,1.0738666666666672
2010-10-30,0.9610000000000003
2010-10-31,0.8086000000000003
2010-11-01,0.6122666666666668
2010-11-02,0.4269333333333336
2010-11-03,0.5118666666666669
2010-11-04,0.7400000000000003
2010-11-05,0.7305333333333336
2010-11-06,0.7190000000000003
2010-11-07,0.713066666666667
2010-11-08,0.6536000000000002
2010-11-09,0.631266666666667
2010-11-10,0.5796000000000002
2010-11-11,0.6378000000000003
2010-11-12,0.6389333333333336
2010-11-13,0.6447333333333336
2010-11-14,0.6012000000000003
2010-11-15,0.4367333333333336
2010-11-16,0.37013333333333354
2010-11-17,0.5121333333333336
2010-11-18,0.39560000000000023
2010-11-19,0.522466666666667
2010-11-20,0.4483333333333335
2010-11-21,0.43566666666666687
2010-11-22,0.44426666666666687
2010-11-23,0.6576000000000003
2010-11-24,0.5914666666666669
2010-11-25,0.46453333333333363
2010-11-26,0.38993333333333347
2010-11-27,0.20146666666666685
2010-11-28,0.1332666666666668
2010-11-29,0.029933333333333506
2010-11-30,0.012333333333333522
2010-12-01,0.02620000000000016
2010-12-02,-0.03379999999999988
2010-12-03,-0.1657333333333332
2010-12-04,0.11633333333333348
2010-12-05,-0.15526666666666658
2010-12-06,0.0054666666666668105
2010-12-07,0.1271333333333335
2010-12-08,0.027266666666666804
2010-12-09,0.22186666666666685
2010-12-10,0.25046666666666684
2010-12-11,0.2856666666666668
2010-12-12,0.36693333333333344
2010-12-13,0.4656666666666669
2010-12-14,0.37146666666666683
2010-12-15,0.41440000000000027
2010-12-16,0.4715333333333336
2010-12-17,0.38053333333333356
2010-12-18,0.44120000000000026
2010-12-19,0.23400000000000015
2010-12-20,0.1920000000000002
2010-12-21,0.2412000000000002
2010-12-22,0.10213333333333348
2010-12-23,0.007200000000000159
2010-12-24,0.25293333333333357
2010-12-25,-0.024933333333333165
2010-12-26,0.029800000000000142
2010-12-27,0.05346666666666681
2010-12-28,0.12553333333333352
2010-12-29,0.3368666666666669
2010-12-30,0.3395333333333335
2010-12-31,0.46786666666666693
2011-01-01,0.4203333333333335
2011-01-02,0.43913333333333354
2011-01-03,0.4976000000000002
2011-01-04,0.7044000000000002
2011-01-05,0.8510000000000003
2011-01-06,0.696266666666667
2011-01-07,0.8501333333333335
2011-01-08,0.7828000000000002
2011-01-09,0.8144000000000002
2011-01-10,0.7625333333333336
2011-01-11,0.7851333333333337
2011-01-12,0.8463333333333336
2011-01-13,0.837266666666667
2011-01-14,0.7574000000000003
2011-01-15,0.8373333333333336
2011-01-16,0.803266666666667
2011-01-17,0.8152000000000003
2011-01-18,0.8439333333333336
2011-01-19,0.8008000000000002
2011-01-20,0.7548666666666669
2011-01-21,0.8089333333333337
2011-01-22,0.6810000000000003
2011-01-23,0.7634000000000002
2011-01-24,0.6284000000000003
2011-01-25,0.5253333333333335
2011-01-26,0.5007333333333336
2011-01-27,0.5126000000000002
2011-01-28,0.4350000000000002
2011-01-29,0.4463333333333336
2011-01-30,0.3976666666666669
2011-01-31,0.4800666666666669
2011-02-01,0.44033333333333363
2011-02-02,0.26873333333333344
2011-02-03,0.3193333333333335
2011-02-04,0.29100000000000015
2011-02-05,0.2650000000000001
2011-02-06,0.40046666666666686
2011-02-07,0.3242000000000002
2011-02-08,0.37986666666666685
2011-02-09,0.4791333333333335
2011-02-10,0.5476000000000002
2011-02-11,0.46646666666666686
2011-02-12,0.5157333333333336
2011-02-13,0.5514000000000001
2011-02-14,0.47073333333333356
2011-02-15,0.4666000000000001
2011-02-16,0.39253333333333346
2011-02-17,0.4442000000000002
2011-02-18,0.4922000000000002
2011-02-19,0.4356666666666668
2011-02-20,0.5038666666666669
2011-02-21,0.29086666666666683
2011-02-22,0.3409333333333335
2011-02-23,0.6780000000000002
2011-02-24,0.7313333333333336
2011-02-25,0.592866666666667
2011-02-26,0.27440000000000014
2011-02-27,0.4846666666666668
2011-02-28,0.45446666666666685
2011-03-01,0.4192000000000002
2011-03-02,0.1318000000000001
2011-03-03,-0.2506666666666666
2011-03-04,-0.16813333333333322
2011-03-05,-0.1430666666666666
2011-03-06,0.09026666666666676
2011-03-07,0.08793333333333343
2011-03-08,0.05780000000000011
2011-03-09,0.12400000000000011
2011-03-10,0.16446666666666676
2011-03-11,-0.055933333333333245
2011-03-12,0.1748000000000001
2011-03-13,0.15993333333333348
2011-03-14,0.19393333333333343
2011-03-15,-0.009066666666666568
2011-03-16,-0.0473999999999999
2011-03-17,0.17800000000000016
2011-03-18,0.1583333333333335
2011-03-19,0.09360000000000014
2011-03-20,0.2551333333333335
2011-03-21,0.43213333333333354
2011-03-22,0.5130000000000003
2011-03-23,0.5758000000000002
2011-03-24,0.6823333333333336
2011-03-25,0.7687333333333336
2011-03-26,0.5651333333333335
2011-03-27,0.42693333333333344
2011-03-28,0.6405333333333336
2011-03-29,0.7924000000000002
2011-03-30,0.9189333333333337
2011-03-31,0.935866666666667
2011-04-01,0.8735333333333336
2011-04-02,0.7440000000000003
2011-04-03,0.8339333333333337
2011-04-04,0.8612000000000004
2011-04-05,0.5662000000000001
2011-04-06,0.006866666666666769
2011-04-07,0.8240000000000003
2011-04-08,1.216466666666667
2011-04-09,1.329866666666667
2011-04-10,1.249266666666667
2011-04-11,1.1274666666666668
2011-04-12,1.2519333333333338
2011-04-13,1.2118000000000004
2011-04-14,1.1492000000000002
2011-04-15,1.1246000000000003
2011-04-16,1.098866666666667
2011-04-17,1.1042000000000005
2011-04-18,1.1135333333333337
2011-04-19,1.161666666666667
2011-04-20,1.1234000000000002
2011-04-21,1.075266666666667
2011-04-22,0.9549333333333337
2011-04-23,0.9004666666666669
2011-04-24,0.8429333333333335
2011-04-25,0.8554666666666668
2011-04-26,0.8582000000000004
2011-04-27,0.9448000000000003
2011-04-28,1.0404000000000002
2011-04-29,1.0192000000000003
2011-04-30,0.9338000000000002
2011-05-01,0.9462666666666669
2011-05-02,0.9878666666666669
2011-05-03,1.1390000000000002
2011-05-04,1.331466666666667
2011-05-05,1.3556000000000001
2011-05-06,1.3004666666666669
2011-05-07,1.1725333333333336
2011-05-08,1.145066666666667
2011-05-09,1.1259333333333337
2011-05-10,1.2448000000000006
2011-05-11,1.2004000000000001
2011-05-12,1.1199333333333337
2011-05-13,0.9794666666666668
2011-05-14,0.8568000000000002
2011-05-15,0.8028000000000002
2011-05-16,0.7721333333333336
2011-05-17,0.9124000000000002
2011-05-18,0.9904666666666668
2011-05-19,0.778666666666667
2011-05-20,0.8158000000000002
2011-05-21,1.0207333333333335
2011-05-22,0.9822666666666668
2011-05-23,0.8960666666666669
2011-05-24,0.8820666666666669
2011-05-25,0.9694000000000003
2011-05-26,0.8243333333333335
2011-05-27,0.6362666666666669
2011-05-28,0.5586000000000002
2011-05-29,0.4712000000000002
2011-05-30,0.5502000000000002
2011-05-31,0.5014666666666668
2011-06-01,0.5209333333333335
2011-06-02,0.4965333333333336
2011-06-03,0.49393333333333356
2011-06-04,0.4864666666666668
2011-06-05,0.7627333333333336
2011-06-06,0.46100000000000024
2011-06-07,0.3433333333333335
2011-06-08,0.2671333333333335
2011-06-09,0.3309333333333335
2011-06-10,0.44293333333333357
2011-06-11,0.6914666666666669
2011-06-12,0.7376000000000003
2011-06-13,0.6190000000000001
2011-06-14,0.7668000000000001
2011-06-15,0.7801333333333336
2011-06-16,0.7945333333333336
2011-06-17,0.8047333333333335
2011-06-18,0.8540666666666669
2011-06-19,1.1307333333333336
2011-06-20,1.2007333333333337
2011-06-21,1.2193333333333336
2011-06-22,1.151866666666667
2011-06-23,1.1103333333333336
2011-06-24,1.0453333333333337
2011-06-25,1.0054000000000003
2011-06-26,1.0830666666666668
2011-06-27,1.1556000000000004
2011-06-28,1.0570666666666668
2011-06-29,0.7456000000000004
2011-06-30,0.5469333333333335
2011-07-01,0.2656000000000002
2011-07-02,0.32193333333333346
2011-07-03,0.3942000000000002
2011-07-04,0.48820000000000013
2011-07-05,0.6326666666666669
2011-07-06,0.5852000000000003
2011-07-07,0.30013333333333353
2011-07-08,0.20613333333333356
2011-07-09,0.43213333333333354
2011-07-10,0.6154666666666669
2011-07-11,0.692866666666667
2011-07-12,0.5010000000000002
2011-07-13,0.15193333333333356
2011-07-14,-0.02653333333333323
2011-07-15,-0.17553333333333324
2011-07-16,-0.6422666666666667
2011-07-17,-0.5777333333333333
2011-07-18,-0.9230666666666666
2011-07-19,-0.8837999999999999
2011-07-20,-0.8659333333333334
2011-07-21,-0.5518666666666665
2011-07-22,-0.7142
2011-07-23,-0.7517999999999999
2011-07-24,-1.1398
2011-07-25,-1.0941333333333334
2011-07-26,-0.9987333333333333
2011-07-27,-0.9597333333333333
2011-07-28,-0.9438666666666667
2011-07-29,-0.9675333333333334
2011-07-30,-0.9745333333333333
2011-07-31,-0.7935999999999999
2011-08-01,-0.6302666666666665
2011-08-02,-0.49466666666666664
2011-08-03,-0.23993333333333325
2011-08-04,-0.3357333333333333
2011-08-05,-0.15213333333333326
2011-08-06,-0.19826666666666662
2011-08-07,-0.11206666666666656
2011-08-08,-0.005399999999999907
2011-08-09,-0.3549333333333333
2011-08-10,-0.378
2011-08-11,-0.6511333333333333
2011-08-12,-1.0417999999999998
2011-08-13,-0.9555999999999998
2011-08-14,-0.6075333333333333
2011-08-15,-0.23853333333333326
2011-08-16,0.1579333333333335
2011-08-17,0.22513333333333352
2011-08-18,0.2047333333333335
2011-08-19,0.06006666666666683
2011-08-20,-0.05926666666666658
2011-08-21,-0.08159999999999992
2011-08-22,0.02386666666666675
2011-08-23,0.3150000000000002
2011-08-24,0.4579333333333335
2011-08-25,0.6271333333333335
2011-08-26,0.6210000000000003
2011-08-27,0.4552000000000002
2011-08-28,0.3166666666666669
2011-08-29,0.3728000000000002
2011-08-30,0.4562000000000002
2011-08-31,0.2984666666666668
2011-09-01,0.4508666666666668
2011-09-02,0.605466666666667
2011-09-03,0.677866666666667
2011-09-04,0.43826666666666686
2011-09-05,0.4687333333333335
2011-09-06,0.5356000000000002
2011-09-07,0.5674000000000002
2011-09-08,0.3972000000000002
2011-09-09,0.6331333333333335
2011-09-10,0.6994666666666669
2011-09-11,0.6415333333333336
2011-09-12,0.7151333333333336
2011-09-13,0.696266666666667
2011-09-14,0.5566000000000002
2011-09-15,0.597266666666667
2011-09-16,0.5804000000000002
2011-09-17,0.759266666666667
2011-09-18,0.6111333333333335
2011-09-19,0.4232666666666669
2011-09-20,0.19786666666666683
2011-09-21,0.18773333333333353
2011-09-22,0.34106666666666685
2011-09-23,0.3827333333333336
2011-09-24,0.6814000000000002
2011-09-25,0.8215333333333338
2011-09-26,0.9246000000000003
2011-09-27,1.050066666666667
2011-09-28,1.133866666666667
2011-09-29,1.162266666666667
2011-09-30,1.2713333333333336
2011-10-01,1.346066666666667
2011-10-02,1.4229333333333336
2011-10-03,1.4599333333333337
2011-10-04,1.5654000000000003
2011-10-05,1.5857333333333337
2011-10-06,1.5097333333333336
2011-10-07,1.3668000000000005
2011-10-08,1.2031333333333336
2011-10-09,1.248666666666667
2011-10-10,1.3647333333333336
2011-10-11,1.4220666666666668
2011-10-12,1.4052000000000004
2011-10-13,1.4536666666666673
2011-10-14,1.5334666666666672
2011-10-15,1.570866666666667
2011-10-16,1.542866666666667
2011-10-17,1.5509333333333337
2011-10-18,1.6149333333333338
2011-10-19,1.6061333333333339
2011-10-20,1.5418000000000003
2011-10-21,1.554466666666667
2011-10-22,1.5941333333333338
2011-10-23,1.5505333333333335
2011-10-24,1.4093333333333335
2011-10-25,1.373466666666667
2011-10-26,1.2342666666666668
2011-10-27,1.118666666666667
2011-10-28,1.0145333333333337
2011-10-29,1.002666666666667
2011-10-30,1.0328000000000004
2011-10-31,1.0407333333333335
2011-11-01,1.003266666666667
2011-11-02,0.9657333333333336
2011-11-03,0.942866666666667
2011-11-04,0.9053333333333337
2011-11-05,0.831066666666667
2011-11-06,0.7732666666666669
2011-11-07,0.7308666666666669
2011-11-08,0.7244000000000003
2011-11-09,0.7893333333333337
2011-11-10,0.8668666666666671
2011-11-11,0.8447333333333338
2011-11-12,0.8450000000000003
2011-11-13,0.7822000000000005
2011-11-14,0.7454666666666668
2011-11-15,0.7571333333333335
2011-11-16,0.7456000000000003
2011-11-17,0.719266666666667
2011-11-18,0.714866666666667
2011-11-19,0.6726000000000003
2011-11-20,0.6448666666666669
2011-11-21,0.6644666666666669
2011-11-22,0.5799333333333335
2011-11-23,0.4830666666666669
2011-11-24,0.40740000000000015
2011-11-25,0.5102666666666669
2011-11-26,0.44540000000000024
2011-11-27,0.41006666666666686
2011-11-28,0.5144000000000002
2011-11-29,0.5407333333333336
2011-11-30,0.6727333333333335
2011-12-01,0.7342666666666671
2011-12-02,0.6587333333333336
2011-12-03,0.5844000000000003
2011-12-04,0.594066666666667
2011-12-05,0.3321333333333335
2011-12-06,0.3208000000000001
2011-12-07,0.32780000000000015
2011-12-08,0.48553333333333354
2011-12-09,0.7231333333333335
2011-12-10,0.788266666666667
2011-12-11,0.7359333333333337
2011-12-12,0.7275333333333336
2011-12-13,0.7519333333333337
2011-12-14,0.7636666666666669
2011-12-15,0.6818000000000003
2011-12-16,0.6422000000000003
2011-12-17,0.6030666666666669
2011-12-18,0.5796666666666668
2011-12-19,0.6258666666666669
2011-12-20,0.37666666666666687
2011-12-21,0.3646666666666668
2011-12-22,0.6388666666666669
2011-12-23,0.6548666666666669
2011-12-24,0.6756666666666669
2011-12-25,0.5652000000000003
2011-12-26,0.6258000000000004
2011-12-27,0.676266666666667
2011-12-28,0.6358666666666669
2011-12-29,0.658666666666667
2011-12-30,0.5099333333333336
2011-12-31,0.40140000000000026
2012-01-01,0.6596666666666668
2012-01-02,0.7427333333333337
2012-01-03,0.7518666666666671
2012-01-04,0.6641333333333336
2012-01-05,0.699266666666667
2012-01-06,0.7317333333333336
2012-01-07,0.8356000000000003
2012-01-08,0.798866666666667
2012-01-09,0.7687333333333337
2012-01-10,0.7319333333333337
2012-01-11,0.7739333333333336
2012-01-12,0.783266666666667
2012-01-13,0.8320000000000003
2012-01-14,0.8480666666666669
2012-01-15,0.840466666666667
2012-01-16,0.8274000000000002
2012-01-17,0.7620000000000003
2012-01-18,0.812666666666667
2012-01-19,0.8479333333333336
2012-01-20,0.7835333333333337
2012-01-21,0.7142000000000003
2012-01-22,0.7624000000000002
2012-01-23,0.8729333333333337
2012-01-24,0.9968666666666669
2012-01-25,0.9332000000000005
2012-01-26,0.831666666666667
2012-01-27,0.8378000000000003
2012-01-28,0.7613333333333336
2012-01-29,0.7135333333333336
2012-01-30,0.703266666666667
2012-01-31,0.644266666666667
2012-02-01,0.6996000000000002
2012-02-02,0.6628666666666669
2012-02-03,0.35593333333333355
2012-02-04,0.12793333333333343
2012-02-05,0.17240000000000014
2012-02-06,0.21720000000000012
2012-02-07,0.40900000000000014
2012-02-08,0.20360000000000014
2012-02-09,0.2530000000000001
2012-02-10,0.1764666666666668
2012-02-11,0.05066666666666676
2012-02-12,0.11220000000000012
2012-02-13,-0.10133333333333322
2012-02-14,-0.1403999999999999
2012-02-15,0.1492000000000001
2012-02-16,0.007733333333333434
2012-02-17,0.03940000000000011
2012-02-18,-0.03599999999999991
2012-02-19,-0.18219999999999995
2012-02-20,-0.18559999999999996
2012-02-21,-0.15726666666666658
2012-02-22,-0.4107333333333333
2012-02-23,-0.27753333333333324
2012-02-24,-0.15653333333333327
2012-02-25,-0.09886666666666657
2012-02-26,-0.16239999999999985
2012-02-27,-0.2783999999999999
2012-02-28,-0.14273333333333324
2012-02-29,0.05213333333333352
2012-03-01,-0.1632666666666666
2012-03-02,-0.06579999999999991
2012-03-03,-0.10119999999999989
2012-03-04,-0.09699999999999992
2012-03-05,0.06360000000000011
2012-03-06,0.055600000000000115
2012-03-07,-0.17186666666666656
2012-03-08,0.31926666666666687
2012-03-09,0.5046666666666669
2012-03-10,0.588866666666667
2012-03-11,0.49413333333333354
2012-03-12,0.4294000000000002
2012-03-13,0.46733333333333366
2012-03-14,0.46193333333333353
2012-03-15,0.49733333333333357
2012-03-16,0.5888666666666669
2012-03-17,0.5596000000000002
2012-03-18,0.4986000000000002
2012-03-19,0.33240000000000014
2012-03-20,0.22660000000000013
2012-03-21,0.2742000000000001
2012-03-22,0.14813333333333345
2012-03-23,0.12320000000000011
2012-03-24,0.09513333333333347
2012-03-25,0.46400000000000025
2012-03-26,0.7318000000000002
2012-03-27,0.834666666666667
2012-03-28,0.8511333333333335
2012-03-29,0.8633333333333336
2012-03-30,0.7856000000000002
2012-03-31,0.808866666666667
2012-04-01,0.8782000000000003
2012-04-02,0.8936000000000002
2012-04-03,0.9220000000000003
2012-04-04,0.8858000000000004
2012-04-05,0.7816000000000002
2012-04-06,0.592866666666667
2012-04-07,0.4902666666666669
2012-04-08,0.5283333333333334
2012-04-09,0.5689333333333335
2012-04-10,0.6161333333333335
2012-04-11,0.46440000000000015
2012-04-12,0.5351333333333335
2012-04-13,0.610066666666667
2012-04-14,0.6436666666666669
2012-04-15,0.2648000000000002
2012-04-16,-0.46853333333333325
2012-04-17,-0.46660000000000007
2012-04-18,-0.40093333333333325
2012-04-19,-0.5715999999999999
2012-04-20,-0.49299999999999994
2012-04-21,-0.23499999999999996
2012-04-22,0.17746666666666677
2012-04-23,0.34006666666666685
2012-04-24,0.20413333333333353
2012-04-25,0.09480000000000009
2012-04-26,0.2491333333333335
2012-04-27,0.44946666666666685
2012-04-28,0.3811333333333335
2012-04-29,0.057066666666666765
2012-04-30,-0.04946666666666659
2012-05-01,-0.09039999999999992
2012-05-02,-0.1316666666666666
2012-05-03,-0.28839999999999993
2012-05-04,-0.4069333333333333
2012-05-05,-0.28386666666666666
2012-05-06,-0.23639999999999994
2012-05-07,-0.6070666666666666
2012-05-08,-0.2247999999999999
2012-05-09,0.025133333333333476
2012-05-10,0.1397333333333335
2012-05-11,0.8790666666666669
2012-05-12,0.7636666666666669
2012-05-13,0.5751333333333335
2012-05-14,0.5260666666666668
2012-05-15,0.5952000000000003
2012-05-16,0.5346000000000002
2012-05-17,0.649266666666667
2012-05-18,0.7235333333333338
2012-05-19,0.6583333333333335
